City,month,transaction_value_thousand_sar,weekly_obs,group_key,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_3,rolling_std_3,rolling_6,rolling_std_6,rolling_12,rolling_std_12,month_num,month_sin,month_cos,year,trend_months
Hail,2023-11-01,828716.0,4,hail,962390.0,745566.0,777908.0,738932.0,770974.0,828621.3333333334,116970.26706532465,833618.5,105036.24946036533,824348.8333333334,95363.25750788547,11,-0.5000000000000004,0.8660254037844384,2023,47
Hail,2023-12-01,974696.0,5,hail,828716.0,962390.0,745566.0,808633.0,739539.0,845557.3333333334,109388.6860024078,848582.5,94739.68751426246,829160.6666666666,93870.32357976522,12,-2.4492935982947064e-16,1.0,2023,48
Hail,2024-01-01,757998.0,4,hail,974696.0,828716.0,962390.0,968282.0,866554.0,921934.0,80963.30064912146,876259.6666666666,104489.75160783359,848757.0833333334,97918.45851473391,1,0.49999999999999994,0.8660254037844387,2024,49
Hail,2024-02-01,824916.0,4,hail,757998.0,974696.0,828716.0,777908.0,753147.0,853803.3333333334,110505.82121016688,841212.3333333334,102701.85926587097,839710.75,101088.04303911228,2,0.8660254037844386,0.5000000000000001,2024,50
Hail,2024-03-01,1073591.0,5,hail,824916.0,757998.0,974696.0,745566.0,777074.0,852536.6666666666,110958.017832572,849047.0,98618.65881667676,845691.5,97562.6075292642,3,1.0,6.123233995736766e-17,2024,51
Hail,2024-04-01,760709.0,4,hail,1073591.0,824916.0,757998.0,962390.0,983187.0,885501.6666666666,166291.01799656337,903717.8333333334,118664.64494939835,870401.25,114656.02554052787,4,0.8660254037844387,-0.4999999999999998,2024,52
Hail,2024-05-01,799767.0,4,hail,760709.0,1073591.0,824916.0,828716.0,738932.0,886405.3333333334,165255.83217040595,870104.3333333334,126993.21933184766,851861.4166666666,112731.82392777778,5,0.49999999999999994,-0.8660254037844387,2024,53
Hail,2024-06-01,1037570.0,5,hail,799767.0,760709.0,1073591.0,974696.0,808633.0,878022.3333333334,170489.61662615518,865279.5,129407.15668424254,856931.0,108479.35387311004,6,1.2246467991473532e-16,-1.0,2024,54
Hail,2024-07-01,788112.0,4,hail,1037570.0,799767.0,760709.0,757998.0,968282.0,866015.3333333334,149848.70564116788,875758.5,141974.82190691456,876009.0833333334,118848.85157854098,7,-0.4999999999999997,-0.8660254037844388,2024,55
Hail,2024-08-01,801384.0,4,hail,788112.0,1037570.0,799767.0,824916.0,777908.0,875149.6666666666,140780.79864219186,880777.5,137439.06410733488,860994.9166666666,117505.14435041035,8,-0.8660254037844384,-0.5000000000000004,2024,56
Hail,2024-09-01,1029389.0,5,hail,801384.0,788112.0,1037570.0,1073591.0,745566.0,875688.6666666666,140350.31548711733,876855.5,139669.6172182773,862951.25,116184.08090778415,9,-1.0,-1.8369701987210297e-16,2024,57
Hail,2024-10-01,818111.0,4,hail,1029389.0,801384.0,788112.0,760709.0,962390.0,872961.6666666666,135632.4793562861,869488.5,127885.87521497477,886603.1666666666,118971.12597894149,10,-0.8660254037844386,0.5000000000000001,2024,58
Hail,2024-11-01,868181.0,4,hail,818111.0,1029389.0,801384.0,799767.0,828716.0,882961.3333333334,127085.57867174927,879055.5,120026.23742290726,874579.9166666666,117901.44084435282,11,-0.5000000000000004,0.8660254037844384,2024,59
Hail,2024-12-01,1065181.0,5,hail,868181.0,818111.0,1029389.0,1037570.0,974696.0,905227.0,110403.36456829583,890457.8333333334,114090.31302861244,877868.6666666666,117053.1751923298,12,-2.4492935982947064e-16,1.0,2024,60
Hail,2025-01-01,815225.0,4,hail,1065181.0,868181.0,818111.0,788112.0,757998.0,917157.6666666666,130613.67322502409,895059.6666666666,121525.41446408143,885409.0833333334,126399.07478980966,1,0.49999999999999994,0.8660254037844387,2025,61
Hail,2025-02-01,906508.0,4,hail,815225.0,1065181.0,868181.0,801384.0,824916.0,916195.6666666666,131713.91970985214,899578.5,117179.67679721644,890178.0,122163.56315426322,2,0.8660254037844386,0.5000000000000001,2025,62
Hail,2025-03-01,1117085.0,5,hail,906508.0,815225.0,1065181.0,1029389.0,1073591.0,928971.3333333334,126483.00870999778,917099.1666666666,106976.07101481514,896977.3333333334,120459.750667134,3,1.0,6.123233995736766e-17,2025,63
Hail,2025-04-01,800983.0,4,hail,1117085.0,906508.0,815225.0,818111.0,760709.0,946272.6666666666,154808.87066422708,931715.1666666666,129091.41023076155,900601.8333333334,126747.2146036673,4,0.8660254037844387,-0.4999999999999998,2025,64
Hail,2025-05-01,833276.0,4,hail,800983.0,1117085.0,906508.0,868181.0,799767.0,941525.3333333334,160934.0822396965,928860.5,132256.61341762877,903958.0,123189.49238986635,5,0.49999999999999994,-0.8660254037844387,2025,65
Hail,2025-06-01,1064800.0,5,hail,833276.0,800983.0,1117085.0,1065181.0,1037570.0,917114.6666666666,173930.4749672506,923043.0,136169.3020074646,906750.4166666666,120972.86357651344,6,1.2246467991473532e-16,-1.0,2025,66
Jeddah,2020-05-01,3514948.0,4,jeddah,,,,,,,,,,,,5,0.49999999999999994,-0.8660254037844387,2020,5
Jeddah,2020-06-01,5142642.0,4,jeddah,3514948.0,,,,,3514948.0,,3514948.0,,3514948.0,,6,1.2246467991473532e-16,-1.0,2020,6
Jeddah,2020-07-01,4467110.0,4,jeddah,5142642.0,3514948.0,,,,4328795.0,1150953.4650966562,4328795.0,1150953.4650966562,4328795.0,1150953.4650966562,7,-0.4999999999999997,-0.8660254037844388,2020,7
Jeddah,2020-08-01,6026215.0,5,jeddah,4467110.0,5142642.0,3514948.0,,,4374900.0,817755.435618743,4374900.0,817755.435618743,4374900.0,817755.435618743,8,-0.8660254037844384,-0.5000000000000004,2020,8
Jeddah,2020-09-01,5043498.0,4,jeddah,6026215.0,4467110.0,5142642.0,,,5211989.0,781862.4271973938,4787728.75,1061850.4017181124,4787728.75,1061850.4017181124,9,-1.0,-1.8369701987210297e-16,2020,9
Jeddah,2020-10-01,4845307.0,4,jeddah,5043498.0,6026215.0,4467110.0,,,5178941.0,788327.7902896738,4838882.6,926675.9350338175,4838882.6,926675.9350338175,10,-0.8660254037844386,0.5000000000000001,2020,10
Jeddah,2020-11-01,6514066.0,5,jeddah,4845307.0,5043498.0,6026215.0,3514948.0,,5305006.666666667,632397.0376055959,4839953.333333333,828848.3031748733,4839953.333333333,828848.3031748733,11,-0.5000000000000004,0.8660254037844384,2020,11
Jeddah,2020-12-01,5541199.0,4,jeddah,6514066.0,4845307.0,5043498.0,5142642.0,,5467623.666666667,911647.4570053566,5339806.333333333,772378.5996591743,5079112.285714285,986341.8725730471,12,-2.4492935982947064e-16,1.0,2020,12
Jeddah,2021-01-01,7185313.0,5,jeddah,5541199.0,6514066.0,4845307.0,4467110.0,,5633524.0,838201.6936507585,5406232.5,769162.4177243066,5136873.125,927674.154048321,1,0.49999999999999994,0.8660254037844387,2021,13
Jeddah,2021-02-01,5171604.0,4,jeddah,7185313.0,5541199.0,6514066.0,6026215.0,,6413526.0,826655.266691624,5859266.333333333,895521.3626489701,5364477.555555556,1104192.4245143044,2,0.8660254037844386,0.5000000000000001,2021,14
Jeddah,2021-03-01,6115852.0,4,jeddah,5171604.0,7185313.0,5541199.0,5043498.0,,5966038.666666667,1071971.3340152027,5716831.166666667,930921.4276153321,5345190.2,1042827.7513263635,3,1.0,6.123233995736766e-17,2021,15
Jeddah,2021-04-01,5986169.0,4,jeddah,6115852.0,5171604.0,7185313.0,4845307.0,,6157589.666666667,1007503.1060916553,5895556.833333333,877183.7219778809,5415250.363636363,1016234.9329062913,4,0.8660254037844387,-0.4999999999999998,2021,16
Jeddah,2021-05-01,7415237.0,5,jeddah,5986169.0,6115852.0,5171604.0,6514066.0,3514948.0,5757875.0,511849.2787950377,6085700.5,712111.5894304081,5462826.916666667,982858.5460583336,5,0.49999999999999994,-0.8660254037844387,2021,17
Jeddah,2021-06-01,5836877.0,4,jeddah,7415237.0,5986169.0,6115852.0,5541199.0,5142642.0,6505752.666666667,790301.0404626413,6235895.666666667,892673.8882377311,5787851.0,923240.5940591688,6,1.2246467991473532e-16,-1.0,2021,18
Jeddah,2021-07-01,5424054.0,4,jeddah,5836877.0,7415237.0,5986169.0,7185313.0,4467110.0,6412761.0,871372.8382546704,6285175.333333333,853975.980704065,5845703.916666667,900608.4062302709,7,-0.4999999999999997,-0.8660254037844388,2021,19
Jeddah,2021-08-01,7445340.0,5,jeddah,5424054.0,5836877.0,7415237.0,5171604.0,6026215.0,6225389.333333333,1050908.5639275822,5991632.166666667,782387.5594213962,5925449.25,804702.4386234754,8,-0.8660254037844384,-0.5000000000000004,2021,20
Jeddah,2021-09-01,5854766.0,4,jeddah,7445340.0,5424054.0,5836877.0,6115852.0,5043498.0,6235423.666666667,1067955.4567407446,6370588.166666667,853208.7478031209,6043709.666666667,917263.420266683,9,-1.0,-1.8369701987210297e-16,2021,21
Jeddah,2021-10-01,7159038.0,5,jeddah,5854766.0,7445340.0,5424054.0,5986169.0,4845307.0,6241386.666666667,1064662.3541617936,6327073.833333333,875173.9080231823,6111315.333333333,865265.278334531,10,-0.8660254037844386,0.5000000000000001,2021,22
Jeddah,2021-11-01,6136829.0,4,jeddah,7159038.0,5854766.0,7445340.0,7415237.0,6514066.0,6819714.666666667,847842.3531396225,6522552.0,913928.3159843571,6304126.25,813765.4962609011,11,-0.5000000000000004,0.8660254037844384,2021,23
Jeddah,2021-12-01,6168650.0,4,jeddah,6136829.0,7159038.0,5854766.0,5836877.0,5541199.0,6383544.333333333,686245.3673958989,6309484.0,806948.9105947184,6272689.833333333,812203.0536345225,12,-2.4492935982947064e-16,1.0,2021,24
Jeddah,2022-01-01,7889271.0,5,jeddah,6168650.0,6136829.0,7159038.0,5424054.0,7185313.0,6488172.333333333,581204.5260012455,6364779.5,778969.0631514854,6324977.416666667,780404.8689846784,1,0.49999999999999994,0.8660254037844387,2022,25
Jeddah,2022-02-01,6231513.0,4,jeddah,7889271.0,6168650.0,6136829.0,7445340.0,5171604.0,6731583.333333333,1002713.1664510707,6775649.0,831888.3816686004,6383640.583333333,872034.7182576101,2,0.8660254037844386,0.5000000000000001,2022,26
Jeddah,2022-03-01,7319753.0,4,jeddah,6231513.0,7889271.0,6168650.0,5854766.0,6115852.0,6763144.666666667,975760.3846038907,6573344.5,782588.8683682531,6471966.333333333,787711.4673204024,3,1.0,6.123233995736766e-17,2022,27
Jeddah,2022-04-01,7607236.0,4,jeddah,7319753.0,6231513.0,7889271.0,7159038.0,5986169.0,7146845.666666667,842296.3291391769,6817509.0,740985.7561813202,6572291.416666667,814444.9453378957,4,0.8660254037844387,-0.4999999999999998,2022,28
Jeddah,2022-05-01,7629388.0,5,jeddah,7607236.0,7319753.0,6231513.0,6136829.0,7415237.0,7052834.0,725663.6669993885,6892208.666666667,802352.2779683932,6707380.333333333,842351.0862314681,5,0.49999999999999994,-0.8660254037844387,2022,29
Jeddah,2022-06-01,6813372.0,4,jeddah,7629388.0,7607236.0,7319753.0,6168650.0,5836877.0,7518792.333333333,172728.6019636953,7140968.5,751051.5415609656,6725226.25,860777.8846208744,6,1.2246467991473532e-16,-1.0,2022,30
Jeddah,2022-07-01,7901219.0,5,jeddah,6813372.0,7629388.0,7607236.0,7889271.0,5424054.0,7349998.666666667,464864.2945089812,7248422.166666667,618551.6225659499,6806600.833333333,814050.9054158311,7,-0.4999999999999997,-0.8660254037844388,2022,31
Jeddah,2022-08-01,7079633.0,4,jeddah,7901219.0,6813372.0,7629388.0,6231513.0,7445340.0,7447993.0,566154.4695319463,7250413.5,621041.582322716,7013031.25,742529.9886215966,8,-0.8660254037844384,-0.5000000000000004,2022,32
Jeddah,2022-09-01,6819884.0,4,jeddah,7079633.0,7901219.0,6813372.0,7319753.0,5854766.0,7264741.333333333,567055.1958622131,7391766.833333333,399896.58565255284,6982555.666666667,730582.4841521186,9,-1.0,-1.8369701987210297e-16,2022,33
Jeddah,2022-10-01,8084591.0,5,jeddah,6819884.0,7079633.0,7901219.0,7607236.0,7159038.0,7266912.0,564470.0288208397,7308455.333333333,464716.15912497544,7062982.166666667,643017.7364807918,10,-0.8660254037844386,0.5000000000000001,2022,34
Jeddah,2022-11-01,6410043.0,4,jeddah,8084591.0,6819884.0,7079633.0,7629388.0,6136829.0,7328036.0,667943.8500121096,7388014.5,557663.7451105308,7140111.583333333,707830.2586689543,11,-0.5000000000000004,0.8660254037844384,2022,35
Jeddah,2022-12-01,6473928.0,4,jeddah,6410043.0,8084591.0,6819884.0,6813372.0,6168650.0,7104839.333333333,872884.5327833074,7184790.333333333,664125.1357777909,7162879.416666667,676317.8468398466,12,-2.4492935982947064e-16,1.0,2022,36
Jeddah,2023-01-01,7752620.0,5,jeddah,6473928.0,6410043.0,8084591.0,7901219.0,7889271.0,6989520.666666667,948896.5167584572,7128216.333333333,714630.1076248251,7188319.25,640302.4732404551,1,0.49999999999999994,0.8660254037844387,2023,37
Jeddah,2023-02-01,6745301.0,4,jeddah,7752620.0,6473928.0,6410043.0,7079633.0,6231513.0,6878863.666666667,757369.0783470982,7103449.833333333,684419.0956948593,7176931.666666667,627795.9776862006,2,0.8660254037844386,0.5000000000000001,2023,38
Jeddah,2023-03-01,7217668.0,4,jeddah,6745301.0,7752620.0,6473928.0,6819884.0,7319753.0,6990616.333333333,673719.5390459838,7047727.833333333,700174.4340266708,7219747.333333333,572545.8367493146,3,1.0,6.123233995736766e-17,2023,39
Jeddah,2023-04-01,8873954.0,5,jeddah,7217668.0,6745301.0,7752620.0,8084591.0,7607236.0,7238529.666666667,503983.43106924946,7114025.166666667,693082.3933326895,7211240.25,571682.5908609428,4,0.8660254037844387,-0.4999999999999998,2023,40
Jeddah,2023-05-01,6565449.0,4,jeddah,8873954.0,7217668.0,6745301.0,6410043.0,7629388.0,7612307.666666667,1117853.4109991044,7245585.666666667,943749.8069235666,7316800.083333333,742790.8472957032,5,0.49999999999999994,-0.8660254037844387,2023,41
Jeddah,2023-06-01,6687479.0,4,jeddah,6565449.0,8873954.0,7217668.0,6473928.0,6813372.0,7552357.0,1190088.811306534,7271486.666666667,918013.9058924266,7228138.5,765245.4983122637,6,1.2246467991473532e-16,-1.0,2023,42
Jeddah,2023-07-01,8155543.0,5,jeddah,6687479.0,6565449.0,8873954.0,7752620.0,7901219.0,7375627.333333333,1299022.6827343442,7307078.5,884433.3907547264,7217647.416666667,772279.276558737,7,-0.4999999999999997,-0.8660254037844388,2023,43
Jeddah,2023-08-01,7087215.0,4,jeddah,8155543.0,6687479.0,6565449.0,6745301.0,7079633.0,7136157.0,884920.161919706,7374232.333333333,938662.7795922608,7238841.083333333,795873.2224668215,8,-0.8660254037844384,-0.5000000000000004,2023,44
Jeddah,2023-09-01,6707349.0,4,jeddah,7087215.0,8155543.0,6687479.0,7217668.0,6819884.0,7310079.0,758982.3771972567,7431218.0,902527.4731898207,7239472.916666667,795738.337156411,9,-1.0,-1.8369701987210297e-16,2023,45
Jeddah,2023-10-01,8060486.0,5,jeddah,6707349.0,7087215.0,8155543.0,8873954.0,8084591.0,7316702.333333333,750876.0167493246,7346164.833333333,949500.6770943183,7230095.0,801773.0450395567,10,-0.8660254037844386,0.5000000000000001,2023,46
Jeddah,2023-11-01,6782781.0,4,jeddah,8060486.0,6707349.0,7087215.0,6565449.0,6410043.0,7285016.666666667,697917.6596808047,7210586.833333333,717437.7054313279,7228086.25,799464.4543362242,11,-0.5000000000000004,0.8660254037844384,2023,47
Jeddah,2023-12-01,8613142.0,5,jeddah,6782781.0,8060486.0,6707349.0,6687479.0,6473928.0,7183538.666666667,760394.6118538267,7246808.833333333,683012.0223253532,7259147.75,771545.1884862013,12,-2.4492935982947064e-16,1.0,2023,48
Jeddah,2024-01-01,6896421.0,4,jeddah,8613142.0,6782781.0,8060486.0,8155543.0,7752620.0,7818803.0,938809.5397613929,7567752.666666667,808518.8814311445,7437415.583333333,819283.4499546193,1,0.49999999999999994,0.8660254037844387,2024,49
Jeddah,2024-02-01,7518447.0,4,jeddah,6896421.0,8613142.0,6782781.0,7087215.0,6745301.0,7430781.333333333,1025529.6543544373,7357899.0,788602.7225900266,7366065.666666667,826587.2154761471,2,0.8660254037844386,0.5000000000000001,2024,50
Jeddah,2024-03-01,9965053.0,5,jeddah,7518447.0,6896421.0,8613142.0,6707349.0,7217668.0,7676003.333333333,869137.933006224,7429771.0,778586.3595679046,7430494.5,803615.0750466778,3,1.0,6.123233995736766e-17,2024,51
Jeddah,2024-04-01,6645809.0,4,jeddah,9965053.0,7518447.0,6896421.0,8060486.0,8873954.0,8126640.333333333,1622205.2693445834,7972721.666666667,1197328.0512343594,7659443.25,1080969.6987833877,4,0.8660254037844387,-0.4999999999999998,2024,52
Jeddah,2024-05-01,7081995.0,4,jeddah,6645809.0,9965053.0,7518447.0,6782781.0,6565449.0,8043103.0,1720695.5342639787,7736942.166666667,1310527.7656270275,7473764.5,1044124.2193190625,5,0.49999999999999994,-0.8660254037844387,2024,53
Jeddah,2024-06-01,8600399.0,5,jeddah,7081995.0,6645809.0,9965053.0,8613142.0,6687479.0,7897619.0,1803684.3030075964,7786811.166666667,1272086.9371690636,7516810.0,1013471.1078898403,6,1.2246467991473532e-16,-1.0,2024,54
Jeddah,2024-07-01,6936974.0,4,jeddah,8600399.0,7081995.0,6645809.0,6896421.0,8155543.0,7442734.333333333,1026014.2138320174,7784687.333333333,1270440.973127311,7676220.0,1021576.1969517353,7,-0.4999999999999997,-0.8660254037844388,2024,55
Jeddah,2024-08-01,7335097.0,4,jeddah,6936974.0,8600399.0,7081995.0,7518447.0,7087215.0,7539789.333333333,921372.5746842766,7791446.166666667,1264865.8471642633,7574672.583333333,1030127.4750847359,8,-0.8660254037844384,-0.5000000000000004,2024,56
Jeddah,2024-09-01,8941233.0,5,jeddah,7335097.0,6936974.0,8600399.0,9965053.0,6707349.0,7624156.666666667,868569.1111398867,7760887.833333333,1274954.9955283005,7595329.416666667,1021916.6427306622,9,-1.0,-1.8369701987210297e-16,2024,57
Jeddah,2024-10-01,6736754.0,4,jeddah,8941233.0,7335097.0,6936974.0,6645809.0,8060486.0,7737768.0,1061070.9144307931,7590251.166666667,947388.0516000655,7781486.416666667,1048572.3611847857,10,-0.8660254037844386,0.5000000000000001,2024,58
Jeddah,2024-11-01,7177530.0,4,jeddah,6736754.0,8941233.0,7335097.0,7081995.0,6782781.0,7671028.0,1139986.466117471,7605408.666666667,929820.2525289865,7671175.416666667,1085530.7381154827,11,-0.5000000000000004,0.8660254037844384,2024,59
Jeddah,2024-12-01,9381536.0,5,jeddah,7177530.0,6736754.0,8941233.0,8600399.0,8613142.0,7618505.666666667,1166523.2827956472,7621331.166666667,919828.8580994664,7704071.166666667,1061885.2193897995,12,-2.4492935982947064e-16,1.0,2024,60
Jeddah,2025-01-01,7366591.0,4,jeddah,9381536.0,7177530.0,6736754.0,6936974.0,6896421.0,7765273.333333333,1416968.4634067668,7751520.666666667,1119685.405685306,7768104.0,1141843.7424088244,1,0.49999999999999994,0.8660254037844387,2025,61
Jeddah,2025-02-01,8217550.0,4,jeddah,7366591.0,9381536.0,7177530.0,7335097.0,7518447.0,7975219.0,1221569.336467235,7823123.5,1069803.7035061626,7807284.833333333,1117010.5491945802,2,0.8660254037844386,0.5000000000000001,2025,62
Jeddah,2025-03-01,10488734.0,5,jeddah,8217550.0,7366591.0,9381536.0,8941233.0,9965053.0,8321892.333333333,1011516.8462019474,7970199.0,1049763.3069579075,7865543.416666667,1118806.1697331674,3,1.0,6.123233995736766e-17,2025,63
Jeddah,2025-04-01,7203224.0,4,jeddah,10488734.0,8217550.0,7366591.0,6736754.0,6645809.0,8690958.333333334,1614010.7854857517,8228115.833333333,1449896.545464182,7909183.5,1214283.7231457257,4,0.8660254037844387,-0.4999999999999998,2025,64
Jeddah,2025-05-01,7492731.0,4,jeddah,7203224.0,10488734.0,8217550.0,7177530.0,7081995.0,8636502.666666666,1682345.087283026,8305860.833333333,1363889.834605775,7955634.75,1171467.8293854003,5,0.49999999999999994,-0.8660254037844387,2025,65
Jeddah,2025-06-01,9036173.0,5,jeddah,7492731.0,7203224.0,10488734.0,9381536.0,8600399.0,8394896.333333334,1819085.1289937843,8358394.333333333,1317001.7805134011,7989862.75,1149414.0968064144,6,1.2246467991473532e-16,-1.0,2025,66
Khobar,2020-05-01,808728.0,4,khobar,,,,,,,,,,,,5,0.49999999999999994,-0.8660254037844387,2020,5
Khobar,2020-06-01,1229471.0,4,khobar,808728.0,,,,,808728.0,,808728.0,,808728.0,,6,1.2246467991473532e-16,-1.0,2020,6
Khobar,2020-07-01,1026206.0,4,khobar,1229471.0,808728.0,,,,1019099.5,297510.22843677155,1019099.5,297510.22843677155,1019099.5,297510.22843677155,7,-0.4999999999999997,-0.8660254037844388,2020,7
Khobar,2020-08-01,1420320.0,5,khobar,1026206.0,1229471.0,808728.0,,,1021468.3333333334,210411.50663956886,1021468.3333333334,210411.50663956886,1021468.3333333334,210411.50663956886,8,-0.8660254037844384,-0.5000000000000004,2020,8
Khobar,2020-09-01,1188033.0,4,khobar,1420320.0,1026206.0,1229471.0,,,1225332.3333333333,197089.59300362194,1121181.25,263222.3352065385,1121181.25,263222.3352065385,9,-1.0,-1.8369701987210297e-16,2020,9
Khobar,2020-10-01,1148488.0,4,khobar,1188033.0,1420320.0,1026206.0,,,1211519.6666666667,198103.9597845872,1134551.6,229909.39434764296,1134551.6,229909.39434764296,10,-0.8660254037844386,0.5000000000000001,2020,10
Khobar,2020-11-01,1576974.0,5,khobar,1148488.0,1188033.0,1420320.0,808728.0,,1252280.3333333333,146863.7087109451,1136874.3333333333,205715.90660001637,1136874.3333333333,205715.90660001637,11,-0.5000000000000004,0.8660254037844384,2020,11
Khobar,2020-12-01,1268326.0,4,khobar,1576974.0,1148488.0,1188033.0,1229471.0,,1304498.3333333333,236797.7902142107,1264915.3333333333,199617.57716961356,1199745.7142857143,250869.5590479338,12,-2.4492935982947064e-16,1.0,2020,12
Khobar,2021-01-01,1576389.0,5,khobar,1268326.0,1576974.0,1148488.0,1026206.0,,1331262.6666666667,221067.48077755206,1271391.1666666667,198866.58791905345,1208318.25,233522.27259376593,1,0.49999999999999994,0.8660254037844387,2021,13
Khobar,2021-02-01,1081932.0,4,khobar,1576389.0,1268326.0,1576974.0,1420320.0,,1473896.3333333333,178029.3712181598,1363088.3333333333,189840.61161370765,1249215.0,250537.35802819903,2,0.8660254037844386,0.5000000000000001,2021,14
Khobar,2021-03-01,1304796.0,4,khobar,1081932.0,1576389.0,1268326.0,1188033.0,,1308882.3333333333,249710.9195496531,1306690.3333333333,217663.18143835585,1232486.7,242059.90627255428,3,1.0,6.123233995736766e-17,2021,15
Khobar,2021-04-01,1188040.0,4,khobar,1304796.0,1081932.0,1576389.0,1148488.0,,1321039.0,247628.36569948928,1326150.8333333333,210018.1240525841,1239060.2727272727,230670.82356600318,4,0.8660254037844387,-0.4999999999999998,2021,16
Khobar,2021-05-01,1577414.0,5,khobar,1188040.0,1304796.0,1081932.0,1576974.0,808728.0,1191589.3333333333,111474.38696549681,1332742.8333333333,203856.74151463967,1234808.5833333333,220428.59786477065,5,0.49999999999999994,-0.8660254037844387,2021,17
Khobar,2021-06-01,1240535.0,4,khobar,1577414.0,1188040.0,1304796.0,1268326.0,1229471.0,1356750.0,199818.52155393403,1332816.1666666667,203962.2220239979,1298865.75,195650.52218461788,6,1.2246467991473532e-16,-1.0,2021,18
Khobar,2021-07-01,1131845.0,4,khobar,1240535.0,1577414.0,1188040.0,1576389.0,1026206.0,1335329.6666666667,211287.83587876832,1328184.3333333333,206024.77953359546,1299787.75,195319.56081398553,7,-0.4999999999999997,-0.8660254037844388,2021,19
Khobar,2021-08-01,1540530.0,5,khobar,1131845.0,1240535.0,1577414.0,1081932.0,1420320.0,1316598.0,232319.0014118518,1254093.6666666667,176769.94362466328,1308591.0,183915.70846450288,8,-0.8660254037844384,-0.5000000000000004,2021,20
Khobar,2021-09-01,1246246.0,4,khobar,1540530.0,1131845.0,1240535.0,1304796.0,1188033.0,1304303.3333333333,211673.46918859088,1330526.6666666667,186328.83700347252,1318608.5,193574.74305220527,9,-1.0,-1.8369701987210297e-16,2021,21
Khobar,2021-10-01,1529927.0,5,khobar,1246246.0,1540530.0,1131845.0,1188040.0,1148488.0,1306207.0,210837.25583254968,1320768.3333333333,189452.8915827537,1323459.5833333333,190713.2466002575,10,-0.8660254037844386,0.5000000000000001,2021,22
Khobar,2021-11-01,1284555.0,4,khobar,1529927.0,1246246.0,1540530.0,1577414.0,1576974.0,1438901.0,166928.33094175477,1377749.5,192930.76887293003,1355246.1666666667,190686.81208336144,11,-0.5000000000000004,0.8660254037844384,2021,23
Khobar,2021-12-01,1288371.0,4,khobar,1284555.0,1529927.0,1246246.0,1240535.0,1268326.0,1353576.0,153920.9253837827,1328939.6666666667,167711.84286110103,1330877.9166666667,178040.9383466513,12,-2.4492935982947064e-16,1.0,2021,24
Khobar,2022-01-01,1577461.0,5,khobar,1288371.0,1284555.0,1529927.0,1131845.0,1576389.0,1367617.6666666667,140576.95483020446,1336912.3333333333,163759.19047389872,1332548.3333333333,177493.90391187754,1,0.49999999999999994,0.8660254037844387,2022,25
Khobar,2022-02-01,1284282.0,4,khobar,1577461.0,1288371.0,1284555.0,1540530.0,1081932.0,1383462.3333333333,168018.6074973048,1411181.6666666667,152840.31465247186,1332637.6666666667,177628.00582644285,2,0.8660254037844386,0.5000000000000001,2022,26
Khobar,2022-03-01,1443164.0,4,khobar,1284282.0,1577461.0,1288371.0,1246246.0,1304796.0,1383371.3333333333,168099.01549483673,1368473.6666666667,145072.05340473622,1349500.1666666667,160437.358299025,3,1.0,6.123233995736766e-17,2022,27
Khobar,2022-04-01,1332554.0,4,khobar,1443164.0,1284282.0,1577461.0,1529927.0,1188040.0,1434969.0,146761.20069350765,1401293.3333333333,133720.427511531,1361030.8333333333,161897.99852479144,4,0.8660254037844387,-0.4999999999999998,2022,28
Khobar,2022-05-01,1581982.0,5,khobar,1332554.0,1443164.0,1284282.0,1284555.0,1577414.0,1353333.3333333333,81453.71692767229,1368397.8333333333,119240.56012517992,1373073.6666666667,152989.99515496165,5,0.49999999999999994,-0.8660254037844387,2022,29
Khobar,2022-06-01,1346376.0,4,khobar,1581982.0,1332554.0,1443164.0,1288371.0,1240535.0,1452566.6666666667,124979.55593349403,1417969.0,137794.2872952284,1373454.3333333333,153549.31272356393,6,1.2246467991473532e-16,-1.0,2022,30
Khobar,2022-07-01,1441051.0,5,khobar,1346376.0,1581982.0,1332554.0,1577461.0,1131845.0,1420304.0,140187.70874794992,1427636.5,128612.19286171875,1382274.4166666667,148165.59112846348,7,-0.4999999999999997,-0.8660254037844388,2022,31
Khobar,2022-08-01,1332341.0,4,khobar,1441051.0,1346376.0,1581982.0,1284282.0,1540530.0,1456469.6666666667,118557.36278415342,1404901.5,107085.7296034348,1408041.5833333333,125862.80330687539,8,-0.8660254037844384,-0.5000000000000004,2022,32
Khobar,2022-09-01,1347012.0,4,khobar,1332341.0,1441051.0,1346376.0,1443164.0,1246246.0,1373256.0,59130.083925190214,1412911.3333333333,97639.93570597339,1390692.5,120159.51794291106,9,-1.0,-1.8369701987210297e-16,2022,33
Khobar,2022-10-01,1647726.0,5,khobar,1347012.0,1332341.0,1441051.0,1332554.0,1529927.0,1373468.0,58986.48978367876,1396886.0,99553.41849077794,1399089.6666666667,112419.04282907816,10,-0.8660254037844386,0.5000000000000001,2022,34
Khobar,2022-11-01,1341633.0,4,khobar,1647726.0,1347012.0,1332341.0,1581982.0,1284555.0,1442359.6666666667,178003.67330573086,1449414.6666666667,135485.01770404936,1408906.25,128828.17586235853,11,-0.5000000000000004,0.8660254037844384,2022,35
